file,name,line,tokens,words_num,polarity,subjectivity,lex_div
script-ch0.rpy,Monika,S-Sorry...,"['s-sorry', '...']",2,0.0,0.0,1.0
script-ch0.rpy,Monika,Ah... Well its nice to meet both of you.,"['ah', '...', 'well', 'nice', 'meet']",9,0.6,1.0,1.0
script-ch0.rpy,Monika,Thats right.,"['thats', 'right']",2,0.2857142857142857,0.5357142857142857,1.0
script-ch0.rpy,Monika,Its great to see you again player.,"['great', 'see', 'player']",7,0.8,0.75,1.0
script-ch0.rpy,Monika,Y-You too Monika.,"['y-you', 'monika']",4,0.0,0.0,1.0
script-ch0.rpy,Monika,I had no idea you were so good at baking Natsuki!,"['idea', 'good', 'baking', 'natsuki', '!']",11,0.875,0.6000000000000001,1.0
script-ch0.rpy,Monika,This is really good.,"['really', 'good']",4,0.7,0.6000000000000001,1.0
script-ch0.rpy,Monika,Thank you Natsuki.,"['thank', 'natsuki']",3,0.0,0.0,1.0
script-ch0.rpy,Monika,Eh? I thought you technically did. Sayori said--,"['eh', '?', 'thought', 'technically', 'sayori', 'said', '--']",8,0.0,0.1,1.0
script-ch0.rpy,Monika,Alright alright...,"['alright', 'alright', '...']",2,0.0,0.0,0.5
script-ch0.rpy,Monika,You keep a whole tea set in this classroom?,"['keep', 'whole', 'tea', 'set', 'classroom', '?']",9,0.2,0.4,1.0
script-ch0.rpy,Monika,Ah... I-I guess...,"['ah', '...', 'i-i', 'guess', '...']",4,0.0,0.0,1.0
script-ch0.rpy,Monika,Ehehe dont let yourself get intimidated Yuris just trying to impress you.,"['ehehe', 'dont', 'let', 'get', 'intimidated', 'yuris', 'trying', 'impress']",12,0.0,0.0,1.0
script-ch0.rpy,Monika,I believe you.,['believe'],3,0.0,0.0,1.0
script-ch0.rpy,Monika,Well tea and reading might not be a pastime for me but I at least enjoy tea.,"['well', 'tea', 'reading', 'might', 'pastime', 'least', 'enjoy', 'tea']",17,0.05000000000000002,0.45,0.9411764705882353
script-ch0.rpy,Monika,So what made you consider the Literature Club?,"['made', 'consider', 'literature', 'club', '?']",8,0.0,0.0,1.0
script-ch0.rpy,Monika,Um...,"['um', '...']",1,0.0,0.0,1.0
script-ch0.rpy,Monika,Well I havent joined any clubs yet and Sayori seemed really happy here so...,"['well', 'havent', 'joined', 'clubs', 'yet', 'sayori', 'seemed', 'really', 'happy', '...']",14,0.8,1.0,1.0
script-ch0.rpy,Monika,Thats okay! Dont be embarrassed!,"['thats', 'okay', '!', 'dont', 'embarrassed', '!']",5,0.78125,0.5,1.0
script-ch0.rpy,Monika,Well make sure you feel right at home okay?,"['well', 'make', 'sure', 'feel', 'right', 'home', 'okay', '?']",9,0.42857142857142855,0.6415343915343915,1.0
script-ch0.rpy,Monika,As president of the Literature Club its my duty to make the club fun and exciting for everyone!,"['president', 'literature', 'club', 'duty', 'make', 'club', 'fun', 'exciting', 'everyone', '!']",18,0.3375,0.5,0.8888888888888888
script-ch0.rpy,Monika,Monika Im surprised.,"['monika', 'im', 'surprised']",3,0.1,0.9,1.0
script-ch0.rpy,Monika,How come you decided to start your own club?,"['come', 'decided', 'start', 'club', '?']",9,0.6,1.0,1.0
script-ch0.rpy,Monika,You could probably be a board member for any of the major clubs.,"['could', 'probably', 'board', 'member', 'major', 'clubs']",13,0.0625,0.5,1.0
script-ch0.rpy,Monika,Werent you a leader of the debate club last year?,"['werent', 'leader', 'debate', 'club', 'last', 'year', '?']",10,0.0,0.06666666666666667,1.0
script-ch0.rpy,Monika,Ahaha well you know...,"['ahaha', 'well', 'know', '...']",4,0.0,0.0,1.0
script-ch0.rpy,Monika,To be honest I cant stand all of the politics around the major clubs.,"['honest', 'cant', 'stand', 'politics', 'around', 'major', 'clubs']",14,0.33125,0.7,0.9285714285714286
script-ch0.rpy,Monika,It feels like nothing but arguing about the budget and publicity and how to prepare for events...,"['feels', 'like', 'nothing', 'arguing', 'budget', 'publicity', 'prepare', 'events', '...']",17,0.0,0.0,0.9411764705882353
script-ch0.rpy,Monika,Id much rather take something I personally enjoy and make something special out of it.,"['id', 'much', 'rather', 'take', 'something', 'personally', 'enjoy', 'make', 'something', 'special']",15,0.3190476190476191,0.4238095238095238,0.9333333333333333
script-ch0.rpy,Monika,And if it encourages others to get into literature then Im fulfilling that dream!,"['encourages', 'others', 'get', 'literature', 'im', 'fulfilling', 'dream', '!']",14,0.0,0.0,1.0
script-ch0.rpy,Monika,Then Im surprised there arent more people in the club yet.,"['im', 'surprised', 'arent', 'people', 'club', 'yet']",11,0.3,0.7,1.0
script-ch0.rpy,Monika,It must be hard to start a new club.,"['must', 'hard', 'start', 'new', 'club']",9,-0.07765151515151517,0.49810606060606055,1.0
script-ch0.rpy,Monika,You could put it that way.,"['could', 'put', 'way']",6,0.0,0.0,1.0
script-ch0.rpy,Monika,Not many people are very interested in putting out all the effort to start something brand new...,"['many', 'people', 'interested', 'putting', 'effort', 'start', 'something', 'brand', 'new', '...']",17,0.07045454545454545,0.5348484848484848,1.0
script-ch0.rpy,Monika,Especially when its something that doesnt grab your attention like literature.,"['especially', 'something', 'doesnt', 'grab', 'attention', 'like', 'literature']",11,0.0,1.0,1.0
script-ch0.rpy,Monika,You have to work hard to convince people that youre both fun and worthwhile.,"['work', 'hard', 'convince', 'people', 'youre', 'fun', 'worthwhile']",14,0.16944444444444443,0.4138888888888889,0.9285714285714286
script-ch0.rpy,Monika,But it makes school events like the festival that much more important.,"['makes', 'school', 'events', 'like', 'festival', 'much', 'important']",12,0.45,0.75,1.0
script-ch0.rpy,Monika,Im confident that we can all really grow this club before we graduate!,"['im', 'confident', 'really', 'grow', 'club', 'graduate', '!']",13,0.375,0.5166666666666667,0.9230769230769231
script-ch0.rpy,Monika,Right everyone?,"['right', 'everyone', '?']",2,0.2857142857142857,0.5357142857142857,1.0
script-ch0.rpy,Monika,Well... Ah...,"['well', '...', 'ah', '...']",2,0.0,0.0,1.0
script-ch0.rpy,Monika,...Manga...,"['...', 'manga', '...']",1,0.0,0.0,1.0
script-ch0.rpy,Monika,...Well that can change...,"['...', 'well', 'change', '...']",4,0.0,0.0,1.0
script-ch0.rpy,Monika,Anyway what about you Yuri?,"['anyway', 'yuri', '?']",5,0.0,0.0,1.0
script-ch0.rpy,Monika,Ah I read a horror book once...,"['ah', 'read', 'horror', 'book', '...']",7,0.0,0.0,1.0
script-ch0.rpy,Monika,Really? I wouldnt have expected that Yuri.,"['really', '?', 'wouldnt', 'expected', 'yuri']",7,0.05,0.30000000000000004,1.0
script-ch0.rpy,Monika,For someone as gentle as you...,"['someone', 'gentle', '...']",6,0.2,0.8,0.8333333333333334
script-ch0.rpy,Monika,Thats right you usually like to write about cute things dont you Natsuki?,"['thats', 'right', 'usually', 'like', 'write', 'cute', 'things', 'dont', 'natsuki', '?']",13,0.17857142857142858,0.5952380952380952,0.9230769230769231
script-ch0.rpy,Monika,You left a piece of scrap paper behind last club meeting.,"['left', 'piece', 'scrap', 'paper', 'behind', 'last', 'club', 'meeting']",11,-0.13333333333333333,0.25555555555555554,1.0
script-ch0.rpy,Monika,It looked like you were working on a poem called--,"['looked', 'like', 'working', 'poem', 'called', '--']",10,0.0,0.0,1.0
script-ch0.rpy,Monika,Fine fine~,"['fine', 'fine~']",2,0.4166666666666667,0.5,1.0
script-ch0.rpy,Monika,Natsuki you write your own poems?,"['natsuki', 'write', 'poems', '?']",6,0.6,1.0,1.0
script-ch0.rpy,Monika,I think thats impressive.,"['think', 'thats', 'impressive']",4,1.0,1.0,1.0
script-ch0.rpy,Monika,Why dont you share them sometime?,"['dont', 'share', 'sometime', '?']",6,0.0,0.0,1.0
script-ch0.rpy,Monika,Ah...not a very confident writer yet?,"['ah', '...', 'confident', 'writer', 'yet', '?']",7,0.65,1.0,1.0
script-ch0.rpy,Monika,Do you have writing experience too Yuri?,"['writing', 'experience', 'yuri', '?']",7,0.0,0.0,1.0
script-ch0.rpy,Monika,Maybe if you share some of your work you can set an example and help Natsuki feel comfortable enough to share hers.,"['maybe', 'share', 'work', 'set', 'example', 'help', 'natsuki', 'feel', 'comfortable', 'enough', 'share']",22,0.2,0.65,0.9090909090909091
script-ch0.rpy,Monika,I guess its the same for Yuri...,"['guess', 'yuri', '...']",7,0.0,0.125,1.0
script-ch0.rpy,Monika,Okay!,"['okay', '!']",1,0.625,0.5,1.0
script-ch0.rpy,Monika,I have an idea everyone~,"['idea', 'everyone~']",5,0.0,0.0,1.0
script-ch0.rpy,Monika,Lets all go home and write a poem of our own!,"['lets', 'go', 'home', 'write', 'poem', '!']",11,0.75,1.0,1.0
script-ch0.rpy,Monika,Then next time we meet well all share them with each other.,"['next', 'time', 'meet', 'well', 'share']",12,-0.0625,0.1875,1.0
script-ch0.rpy,Monika,That way everyone is even!,"['way', 'everyone', 'even', '!']",5,0.0,0.0,1.0
script-ch0.rpy,Monika,Plus now that we have a new member I think it will help us all get a little more comfortable with each other and strengthen the bond of the club.,"['plus', 'new', 'member', 'think', 'help', 'us', 'get', 'little', 'comfortable', 'strengthen', 'bond', 'club']",30,0.14477272727272728,0.525909090909091,0.9333333333333333
script-ch0.rpy,Monika,Isnt that right player?,"['isnt', 'right', 'player', '?']",4,0.2857142857142857,0.5357142857142857,1.0
script-ch0.rpy,Monika,Hold on...theres still one problem.,"['hold', '...', 'theres', 'still', 'one', 'problem']",6,0.0,0.0,1.0
script-ch0.rpy,Monika,Eh? Whats that?,"['eh', '?', 'whats', '?']",3,0.0,0.0,1.0
script-ch0.rpy,Monika,I never said I would join this club!,"['never', 'said', 'would', 'join', 'club', '!']",8,0.0,0.0,0.875
script-ch0.rpy,Monika,Sayori may have convinced me to stop by but I never made any decision.,"['sayori', 'may', 'convinced', 'stop', 'never', 'made', 'decision']",14,0.0,0.0,1.0
script-ch0.rpy,Monika,I still have other clubs to look at and...um...,"['still', 'clubs', 'look', '...', 'um', '...']",10,-0.125,0.375,1.0
script-ch0.rpy,Monika,B-But...,"['b-but', '...']",2,0.0,0.0,1.0
script-ch0.rpy,Monika,Y-You all...,"['y-you', '...']",3,0.0,0.0,1.0
script-ch0.rpy,Monika,...Right.,"['...', 'right']",1,0.0,0.0,1.0
script-ch0.rpy,Monika,Okay Ive decided then.,"['okay', 'ive', 'decided']",4,0.5,0.5,1.0
script-ch0.rpy,Monika,Ill join the Literature Club.,"['ill', 'join', 'literature', 'club']",5,-0.5,1.0,1.0
script-ch0.rpy,Monika,H-Hey--,"['h-hey', '--']",2,0.0,0.0,1.0
script-ch0.rpy,Monika,Then that makes it official!,"['makes', 'official', '!']",5,0.0,0.0,1.0
script-ch0.rpy,Monika,Welcome to the Literature Club!,"['welcome', 'literature', 'club', '!']",5,1.0,0.9,1.0
script-ch0.rpy,Monika,Ah...thanks I guess.,"['ah', '...', 'thanks', 'guess']",4,0.0,0.0,1.0
script-ch0.rpy,Monika,Okay everyone!,"['okay', 'everyone', '!']",2,0.625,0.5,1.0
script-ch0.rpy,Monika,I think with that we can officially end todays meeting on a good note.,"['think', 'officially', 'end', 'todays', 'meeting', 'good', 'note']",14,0.7,0.6000000000000001,1.0
script-ch0.rpy,Monika,Everyone remember tonights assignment:,"['everyone', 'remember', 'tonights', 'assignment', ':']",4,0.0,0.0,1.0
script-ch0.rpy,Monika,Write a poem to bring to the next meeting so we can all share!,"['write', 'poem', 'bring', 'next', 'meeting', 'share', '!']",14,0.0,0.0,0.9285714285714286
script-ch0.rpy,Monika,player I look forward to seeing how you express yourself.,"['player', 'look', 'forward', 'seeing', 'express']",10,0.0,0.0,1.0
script-ch0.rpy,Monika,Ehehe~,['ehehe~'],1,0.0,0.0,1.0
script-ch0.rpy,Monika,Y-Yeah...,"['y-yeah', '...']",2,0.0,0.0,1.0
script-ch0.rpy,Monika,Sure might as well.,"['sure', 'might', 'well']",4,0.5,0.8888888888888888,1.0
script-ch1.rpy,Sayori,Dont worry guys~,"['dont', 'worry', 'guys~']",3,0.0,0.0,1.0
script-ch1.rpy,Sayori,player always gives it his best as long as hes having fun.,"['player', 'always', 'gives', 'best', 'long', 'hes', 'fun']",12,0.4166666666666667,0.3,0.9166666666666666
script-ch1.rpy,Sayori,He helps me with busywork without me even asking.,"['helps', 'busywork', 'without', 'even', 'asking']",9,0.0,0.0,0.8888888888888888
script-ch1.rpy,Sayori,Like cooking cleaning my room...,"['like', 'cooking', 'cleaning', 'room', '...']",5,0.0,0.0,1.0
script-ch1.rpy,Sayori,Is that so... Ehehe...,"['...', 'ehehe', '...']",4,0.0,0.0,1.0
script-ch1.rpy,Sayori,How come? You and player can become good friends too!,"['come', '?', 'player', 'become', 'good', 'friends', '!']",10,0.875,0.6000000000000001,1.0
script-ch1.rpy,Sayori,Hmm?,"['hmm', '?']",1,0.0,0.0,1.0
script-ch1.rpy,Sayori,Oh oh! Yuri even brought you something today you know~,"['oh', 'oh', '!', 'yuri', 'even', 'brought', 'something', 'today', 'know~']",10,0.0,0.0,0.8
script-ch1.rpy,Sayori,Dont be shy~,"['dont', 'shy~']",3,-0.5,0.5,1.0
script-ch1.rpy,Sayori,Eh? Im sorry Yuri I wasnt thinking...,"['eh', '?', 'im', 'sorry', 'yuri', 'wasnt', 'thinking', '...']",7,-0.5,1.0,1.0
script-ch1.rpy,Sayori,I cant wait~!,"['cant', 'wait~', '!']",3,0.0,0.0,1.0
script-ch1.rpy,Sayori,U-Um!!,"['u-um', '!', '!']",2,0.0,0.0,1.0
script-ch1.rpy,Sayori,Is everyone okay...?,"['everyone', 'okay', '...', '?']",3,0.5,0.5,1.0
script-ch1.rpy,Sayori,I-I dont like fighting guys...!,"['i-i', 'dont', 'like', 'fighting', 'guys', '...', '!']",6,0.0,0.0,1.0
script-ch1.rpy,Sayori,It was a lot of fun!,"['lot', 'fun', '!']",6,0.375,0.2,1.0
script-ch1.rpy,Sayori,player!,"['player', '!']",1,0.0,0.0,1.0
script-ch1.rpy,Sayori,Ready to walk home?,"['ready', 'walk', 'home', '?']",4,0.2,0.5,1.0
script-ch1.rpy,Sayori,Ehehe~,['ehehe~'],1,0.0,0.0,1.0
script-ch1.rpy,Sayori,Eh? What do you mean?,"['eh', '?', 'mean', '?']",5,-0.3125,0.6875,1.0
script-ch1.rpy,Sayori,No no no!,['!'],3,0.0,0.0,0.3333333333333333
script-ch1.rpy,Sayori,Thats really the first time Ive seen them fight like that...,"['thats', 'really', 'first', 'time', 'ive', 'seen', 'fight', 'like', '...']",11,0.225,0.26666666666666666,1.0
script-ch1.rpy,Sayori,I promise theyre both wonderful people.,"['promise', 'theyre', 'wonderful', 'people']",6,1.0,1.0,1.0
script-ch1.rpy,Sayori,You dont... You dont hate them do you??,"['dont', '...', 'dont', 'hate', '?', '?']",8,-0.8,0.9,0.625
script-ch1.rpy,Sayori,Phew...,"['phew', '...']",1,0.0,0.0,1.0
script-ch1.rpy,Sayori,You know player...,"['know', 'player', '...']",3,0.0,0.0,1.0
script-ch1.rpy,Sayori,Its nice that I get to spend time with you in the club.,"['nice', 'get', 'spend', 'time', 'club']",13,0.6,1.0,1.0
script-ch1.rpy,Sayori,But I think seeing you get along with everyone is what makes me the happiest.,"['think', 'seeing', 'get', 'along', 'everyone', 'makes', 'happiest']",15,0.0,0.0,1.0
script-ch1.rpy,Sayori,And I think everyone really likes you too!,"['think', 'everyone', 'really', 'likes', '!']",8,0.25,0.2,1.0
script-ch1.rpy,Sayori,Ehehe~,['ehehe~'],1,0.0,0.0,1.0
script-ch1.rpy,Sayori,Every day is going to be so much fun~,"['every', 'day', 'going', 'much', 'fun~']",9,0.3,0.2,0.8888888888888888
script-ch1.rpy,Sayori,Okay~!,"['okay~', '!']",1,0.625,0.5,1.0
script-ch1.rpy,Sayori,Yeah! Youre naturally beautiful Yuri!!,"['yeah', '!', 'youre', 'naturally', 'beautiful', 'yuri', '!', '!']",5,1.0,1.0,1.0
script-ch1.rpy,Sayori,Ehh?,"['ehh', '?']",1,0.0,0.0,1.0
script-ch1.rpy,Sayori,I was just trying to help!,"['trying', 'help', '!']",6,0.0,0.0,1.0
script-ch1.rpy,Sayori,I disagree Monika!,"['disagree', 'monika', '!']",3,0.0,0.0,1.0
script-ch1.rpy,Sayori,Thats not the most important thing about the literature club!,"['thats', 'important', 'thing', 'literature', 'club', '!']",10,0.5,0.75,0.9
script-ch1.rpy,Sayori,The most important thing...,"['important', 'thing', '...']",4,0.45,0.75,1.0
script-ch1.rpy,Sayori,Is having fun!,"['fun', '!']",3,0.375,0.2,1.0
script-ch1.rpy,Sayori,Ehehe...,"['ehehe', '...']",1,0.0,0.0,1.0
script-ch1.rpy,Sayori,U-Um!,"['u-um', '!']",2,0.0,0.0,1.0
script-ch1.rpy,Sayori,Sometimes when Im hurt...,"['sometimes', 'im', 'hurt', '...']",4,0.0,0.0,1.0
script-ch1.rpy,Sayori,It helps to take a walk and clear my head!,"['helps', 'take', 'walk', 'clear', 'head', '!']",10,0.12500000000000003,0.3833333333333333,1.0
script-ch1.rpy,Sayori,Natsuki...,"['natsuki', '...']",1,0.0,0.0,1.0
script-ch1.rpy,Sayori,Eh?!,"['eh', '?', '!']",1,0.0,0.0,1.0
script-ch1.rpy,Sayori,player...,"['player', '...']",1,0.0,0.0,1.0
script-ch1.rpy,Sayori,iStop!!/i,"['istop', '!', '!', '/i']",2,0.0,0.0,1.0
script-ch1.rpy,Sayori,Natsuki! Yuri!,"['natsuki', '!', 'yuri', '!']",2,0.0,0.0,1.0
script-ch1.rpy,Sayori,You guys are my friends!,"['guys', 'friends', '!']",5,0.0,0.0,1.0
script-ch1.rpy,Sayori,I-I just want everyone to get along and be happy!,"['i-i', 'want', 'everyone', 'get', 'along', 'happy', '!']",11,1.0,1.0,1.0
script-ch1.rpy,Sayori,My friends are wonderful people...,"['friends', 'wonderful', 'people', '...']",5,1.0,1.0,1.0
script-ch1.rpy,Sayori,And I love them because of their differences!,"['love', 'differences', '!']",8,0.625,0.6,1.0
script-ch1.rpy,Sayori,Natsukis poems...,"['natsukis', 'poems', '...']",2,0.0,0.0,1.0
script-ch1.rpy,Sayori,Theyre amazing because they give you so many feelings with just a few words!,"['theyre', 'amazing', 'give', 'many', 'feelings', 'words', '!']",14,0.2833333333333334,0.5,1.0
script-ch1.rpy,Sayori,And Yuris poems are amazing because they paint beautiful pictures in your head!,"['yuris', 'poems', 'amazing', 'paint', 'beautiful', 'pictures', 'head', '!']",13,0.8,0.95,1.0
script-ch1.rpy,Sayori,Everyones so talented...,"['everyones', 'talented', '...']",3,0.7,0.9,1.0
script-ch1.rpy,Sayori,...So why are we fighting...?,"['...', 'fighting', '...', '?']",5,0.0,0.0,1.0
script-ch1.rpy,Sayori,Also!,"['also', '!']",1,0.0,0.0,1.0
script-ch1.rpy,Sayori,Natsukis cute and theres nothing wrong with that!,"['natsukis', 'cute', 'theres', 'nothing', 'wrong', '!']",8,-0.0625,0.95,1.0
script-ch1.rpy,Sayori,And Yuris boobs are the same as they always were!,"['yuris', 'boobs', 'always', '!']",10,0.0,0.125,0.9
script-ch1.rpy,Sayori,Big and beautiful!!,"['big', 'beautiful', '!', '!']",3,0.5,0.55,1.0
script-ch1.rpy,MC,Nah dont worry.,"['nah', 'dont', 'worry']",3,0.0,0.0,1.0
script-ch1.rpy,MC,This might be a little strange for me but I at least keep my word.,"['might', 'little', 'strange', 'least', 'keep', 'word']",15,-0.17916666666666667,0.35000000000000003,1.0
script-ch1.rpy,MC,Sayori thats because your room is so messy its distracting.,"['sayori', 'thats', 'room', 'messy', 'distracting']",10,-0.2,0.4,1.0
script-ch1.rpy,MC,And you almost set your house on fire once.,"['almost', 'set', 'house', 'fire']",9,0.0,0.0,1.0
script-ch1.rpy,MC,S-Sayori--,"['s-sayori', '--']",2,0.0,0.0,1.0
script-ch1.rpy,MC,...,['...'],0,0.0,0.0,1.0
script-ch1.rpy,MC,Eh? Me?,"['eh', '?', '?']",2,0.0,0.0,1.0
script-ch1.rpy,MC,What is it?,['?'],3,0.0,0.0,1.0
script-ch1.rpy,MC,Hey dont worry about it.,"['hey', 'dont', 'worry']",5,0.0,0.0,1.0
script-ch1.rpy,MC,First of all I wasnt expecting anything in the first place.,"['first', 'wasnt', 'expecting', 'anything', 'first', 'place']",11,0.25,0.3333333333333333,0.9090909090909091
script-ch1.rpy,MC,So any nice gesture from you is a pleasant surprise.,"['nice', 'gesture', 'pleasant', 'surprise']",10,0.6666666666666666,0.9833333333333334,1.0
script-ch1.rpy,MC,Itll make me happy no matter what.,"['itll', 'make', 'happy', 'matter']",7,0.8,1.0,1.0
script-ch1.rpy,MC,Yeah. I wont make it a big deal if you dont want it to be.,"['yeah', 'wont', 'make', 'big', 'deal', 'dont', 'want']",15,0.0,0.1,0.9333333333333333
script-ch1.rpy,MC,Yuri thank you! Ill definitely read this!,"['yuri', 'thank', '!', 'ill', 'definitely', 'read', '!']",7,-0.25,0.75,1.0
script-ch1.rpy,MC,Y-Yeah...,"['y-yeah', '...']",2,0.0,0.0,1.0
script-ch1.rpy,MC,Phew...,"['phew', '...']",1,0.0,0.0,1.0
script-ch1.rpy,MC,Um...!,"['um', '...', '!']",1,0.0,0.0,1.0
script-ch1.rpy,MC,...,['...'],0,0.0,0.0,1.0
script-ch1.rpy,MC,...Yeah Id say the same.,"['...', 'yeah', 'id', 'say']",5,0.0,0.125,1.0
script-ch1.rpy,MC,It was a neat thing to talk about with everyone.,"['neat', 'thing', 'talk', 'everyone']",10,0.0,0.0,1.0
script-ch1.rpy,MC,...,['...'],0,0.0,0.0,1.0
script-ch1.rpy,MC,Sure lets go.,"['sure', 'lets', 'go']",3,0.5,0.8888888888888888,1.0
script-ch1.rpy,MC,Sayori...,"['sayori', '...']",1,0.0,0.0,1.0
script-ch1.rpy,MC,About what happened earlier...,"['happened', 'earlier', '...']",4,0.0,0.5,1.0
script-ch1.rpy,MC,You know between Yuri and Natsuki.,"['know', 'yuri', 'natsuki']",6,0.0,0.0,1.0
script-ch1.rpy,MC,Does that kind of thing happen often?,"['kind', 'thing', 'happen', 'often', '?']",7,0.6,0.9,1.0
